Date,POA,PV_Power,RRP
2025-07-16 14:40:00,698.29,2649.33,0.0995
2025-07-16 14:45:00,702.92,2666.87,0.1486
2025-07-16 14:50:00,705.92,2678.26,0.0995
2025-07-16 14:55:00,693.0,2629.24,0.0944
2025-07-16 15:00:00,672.03,2549.67,0.176
2025-07-16 15:05:00,716.56,2718.63,0.149
2025-07-16 15:10:00,628.0,2382.63,0.149
2025-07-16 15:15:00,578.33,2194.18,0.1014
2025-07-16 15:20:00,725.66,2753.15,0.12
2025-07-16 15:25:00,699.71,2654.72,0.0995
2025-07-16 15:30:00,580.0,2200.52,0.149
2025-07-16 15:35:00,657.1,2493.03,0.0995
2025-07-16 15:40:00,453.0,1718.68,0.1173
2025-07-16 15:45:00,383.0,1453.1,0.0995
2025-07-16 15:50:00,521.79,1979.68,0.0985
2025-07-16 15:55:00,490.36,1860.42,0.0657
2025-07-16 16:00:00,435.0,1650.39,0.0657
2025-07-16 16:05:00,321.45,1219.59,0.0707
2025-07-16 16:10:00,253.13,960.36,0.0677
2025-07-16 16:15:00,174.0,660.16,0.0993
2025-07-16 16:20:00,271.0,1028.17,0.12
2025-07-16 16:25:00,228.0,865.03,0.12
2025-07-16 16:30:00,155.15,588.64,0.1746
2025-07-16 16:35:00,130.0,493.22,0.1222
2025-07-16 16:40:00,121.0,459.07,0.1618
2025-07-16 16:45:00,88.0,333.87,0.1747
2025-07-16 16:50:00,55.0,208.67,0.215
2025-07-16 16:55:00,47.0,178.32,0.1548
2025-07-16 17:00:00,32.0,121.41,0.1659
2025-07-16 17:05:00,19.0,72.09,0.161
2025-07-16 17:10:00,10.0,37.94,0.1538
2025-07-16 17:15:00,4.0,15.18,0.1522
2025-07-16 17:20:00,4.0,15.18,0.1861
2025-07-16 17:25:00,4.0,15.18,0.1706
2025-07-16 17:30:00,5.0,18.97,0.2302
2025-07-16 17:35:00,2.0,7.59,0.2144
2025-07-16 17:40:00,1.0,3.79,0.2391
2025-07-16 17:45:00,0.0,0.0,0.2409
2025-07-16 17:50:00,0.0,0.0,0.2411
2025-07-16 17:55:00,0.0,0.0,0.2433
2025-07-16 18:00:00,0.0,0.0,0.23
2025-07-16 18:05:00,0.0,0.0,0.2037
2025-07-16 18:10:00,0.0,0.0,0.2706
2025-07-16 18:15:00,0.0,0.0,0.2268
2025-07-16 18:20:00,0.0,0.0,0.2591
2025-07-16 18:25:00,0.0,0.0,0.1617
2025-07-16 18:30:00,0.0,0.0,0.23
2025-07-16 18:35:00,0.0,0.0,0.1716
2025-07-16 18:40:00,0.0,0.0,0.1891
2025-07-16 18:45:00,0.0,0.0,0.2678
2025-07-16 18:50:00,0.0,0.0,0.2192
2025-07-16 18:55:00,0.0,0.0,0.1908
2025-07-16 19:00:00,0.0,0.0,0.1741
2025-07-16 19:05:00,0.0,0.0,0.1807
2025-07-16 19:10:00,0.0,0.0,0.1791
2025-07-16 19:15:00,0.0,0.0,0.215
2025-07-16 19:20:00,0.0,0.0,0.2042
2025-07-16 19:25:00,0.0,0.0,0.2099
2025-07-16 19:30:00,0.0,0.0,0.2028
2025-07-16 19:35:00,0.0,0.0,0.1786
2025-07-16 19:40:00,0.0,0.0,0.1623
2025-07-16 19:45:00,0.0,0.0,0.138
2025-07-16 19:50:00,0.0,0.0,0.1796
2025-07-16 19:55:00,0.0,0.0,0.1886
2025-07-16 20:00:00,0.0,0.0,0.138
2025-07-16 20:05:00,0.0,0.0,0.1412
2025-07-16 20:10:00,0.0,0.0,0.138
2025-07-16 20:15:00,0.0,0.0,0.149
2025-07-16 20:20:00,0.0,0.0,0.1014
2025-07-16 20:25:00,0.0,0.0,0.1014
2025-07-16 20:30:00,0.0,0.0,0.0657
2025-07-16 20:35:00,0.0,0.0,0.0887
2025-07-16 20:40:00,0.0,0.0,0.1014
2025-07-16 20:45:00,0.0,0.0,0.086
2025-07-16 20:50:00,0.0,0.0,0.138
2025-07-16 20:55:00,0.0,0.0,0.0929
2025-07-16 21:00:00,0.0,0.0,0.086
2025-07-16 21:05:00,0.0,0.0,0.0865
2025-07-16 21:10:00,0.0,0.0,0.0636
2025-07-16 21:15:00,0.0,0.0,0.138
2025-07-16 21:20:00,0.0,0.0,0.1014
2025-07-16 21:25:00,0.0,0.0,0.0857
2025-07-16 21:30:00,0.0,0.0,0.0215
2025-07-16 21:35:00,0.0,0.0,0.0849
2025-07-16 21:40:00,0.0,0.0,0.1014
2025-07-16 21:45:00,0.0,0.0,0.1014
2025-07-16 21:50:00,0.0,0.0,0.0214
2025-07-16 21:55:00,0.0,0.0,0.0546
2025-07-16 22:00:00,0.0,0.0,0.0099
2025-07-16 22:05:00,0.0,0.0,0.0772
2025-07-16 22:10:00,0.0,0.0,0.0099
2025-07-16 22:15:00,0.0,0.0,0.0473
2025-07-16 22:20:00,0.0,0.0,0.0518
2025-07-16 22:25:00,0.0,0.0,0.01
2025-07-16 22:30:00,0.0,0.0,0.0
2025-07-16 22:35:00,0.0,0.0,0.0099
2025-07-16 22:40:00,0.0,0.0,0.0097
2025-07-16 22:45:00,0.0,0.0,0.0001
2025-07-16 22:50:00,0.0,0.0,0.0
2025-07-16 22:55:00,0.0,0.0,0.0101
2025-07-16 23:00:00,0.0,0.0,0.0285
2025-07-16 23:05:00,0.0,0.0,0.0221
2025-07-16 23:10:00,0.0,0.0,0.0102
2025-07-16 23:15:00,0.0,0.0,0.0
2025-07-16 23:20:00,0.0,0.0,0.0
2025-07-16 23:25:00,0.0,0.0,0.0099
2025-07-16 23:30:00,0.0,0.0,0.0057
2025-07-16 23:35:00,0.0,0.0,0.0
2025-07-16 23:40:00,0.0,0.0,0.0
2025-07-16 23:45:00,0.0,0.0,0.0
2025-07-16 23:50:00,0.0,0.0,0.006
2025-07-16 23:55:00,0.0,0.0,0.0
2025-07-17 00:00:00,0.0,0.0,0.0076
2025-07-17 00:05:00,0.0,0.0,0.0
2025-07-17 00:10:00,0.0,0.0,0.0091
2025-07-17 00:15:00,0.0,0.0,0.0091
2025-07-17 00:20:00,0.0,0.0,0.0231
2025-07-17 00:25:00,0.0,0.0,0.0
2025-07-17 00:30:00,0.0,0.0,0.0
2025-07-17 00:35:00,0.0,0.0,0.0
2025-07-17 00:40:00,0.0,0.0,0.0
2025-07-17 00:45:00,0.0,0.0,0.0091
2025-07-17 00:50:00,0.0,0.0,0.0091
2025-07-17 00:55:00,0.0,0.0,0.0
2025-07-17 01:00:00,0.0,0.0,0.0
2025-07-17 01:05:00,0.0,0.0,0.0
2025-07-17 01:10:00,0.0,0.0,0.0
2025-07-17 01:15:00,0.0,0.0,0.0
2025-07-17 01:20:00,0.0,0.0,0.0
2025-07-17 01:25:00,0.0,0.0,0.0
2025-07-17 01:30:00,0.0,0.0,-0.0054
2025-07-17 01:35:00,0.0,0.0,-0.002
2025-07-17 01:40:00,0.0,0.0,0.0
2025-07-17 01:45:00,0.0,0.0,-0.0056
2025-07-17 01:50:00,0.0,0.0,-0.0054
2025-07-17 01:55:00,0.0,0.0,0.0
2025-07-17 02:00:00,0.0,0.0,0.0
2025-07-17 02:05:00,0.0,0.0,0.0
2025-07-17 02:10:00,0.0,0.0,0.0
2025-07-17 02:15:00,0.0,0.0,-0.008
2025-07-17 02:20:00,0.0,0.0,-0.0055
2025-07-17 02:25:00,0.0,0.0,-0.0021
2025-07-17 02:30:00,0.0,0.0,0.0
2025-07-17 02:35:00,0.0,0.0,-0.0109
2025-07-17 02:40:00,0.0,0.0,-0.011
2025-07-17 02:45:00,0.0,0.0,-0.008
2025-07-17 02:50:00,0.0,0.0,-0.0112
2025-07-17 02:55:00,0.0,0.0,-0.0129
2025-07-17 03:00:00,0.0,0.0,-0.011
2025-07-17 03:05:00,0.0,0.0,0.0057
2025-07-17 03:10:00,0.0,0.0,0.0
2025-07-17 03:15:00,0.0,0.0,0.0046
2025-07-17 03:20:00,0.0,0.0,0.0007
2025-07-17 03:25:00,0.0,0.0,-0.0129
2025-07-17 03:30:00,0.0,0.0,-0.0131
2025-07-17 03:35:00,0.0,0.0,-0.0056
2025-07-17 03:40:00,0.0,0.0,0.0
2025-07-17 03:45:00,0.0,0.0,-0.0081
2025-07-17 03:50:00,0.0,0.0,-0.0055
2025-07-17 03:55:00,0.0,0.0,0.0
2025-07-17 04:00:00,0.0,0.0,0.0
2025-07-17 04:05:00,0.0,0.0,0.0
2025-07-17 04:10:00,0.0,0.0,-0.0108
2025-07-17 04:15:00,0.0,0.0,-0.0022
2025-07-17 04:20:00,0.0,0.0,-0.0058
2025-07-17 04:25:00,0.0,0.0,-0.0021
2025-07-17 04:30:00,0.0,0.0,0.0
2025-07-17 04:35:00,0.0,0.0,0.0
2025-07-17 04:40:00,0.0,0.0,-0.0084
2025-07-17 04:45:00,0.0,0.0,-0.0109
2025-07-17 04:50:00,0.0,0.0,-0.011
2025-07-17 04:55:00,0.0,0.0,-0.0109
2025-07-17 05:00:00,0.0,0.0,-0.0083
2025-07-17 05:05:00,0.0,0.0,-0.0112
2025-07-17 05:10:00,0.0,0.0,-0.011
2025-07-17 05:15:00,0.0,0.0,-0.011
2025-07-17 05:20:00,0.0,0.0,-0.011
2025-07-17 05:25:00,0.0,0.0,-0.0056
2025-07-17 05:30:00,0.0,0.0,-0.0082
2025-07-17 05:35:00,0.0,0.0,-0.0056
2025-07-17 05:40:00,0.0,0.0,0.0
2025-07-17 05:45:00,0.0,0.0,0.0
2025-07-17 05:50:00,0.0,0.0,0.0
2025-07-17 05:55:00,0.0,0.0,0.0
2025-07-17 06:00:00,0.0,0.0,0.0
2025-07-17 06:05:00,0.0,0.0,0.0684
2025-07-17 06:10:00,0.0,0.0,0.0396
2025-07-17 06:15:00,0.0,0.0,0.022
2025-07-17 06:20:00,0.0,0.0,0.0
2025-07-17 06:25:00,0.0,0.0,0.0221
2025-07-17 06:30:00,0.0,0.0,0.0944
2025-07-17 06:35:00,0.0,0.0,0.0547
2025-07-17 06:40:00,0.0,0.0,0.0671
2025-07-17 06:45:00,0.0,0.0,0.0682
2025-07-17 06:50:00,0.0,0.0,0.0759
2025-07-17 06:55:00,0.0,0.0,0.072
2025-07-17 07:00:00,0.0,0.0,0.1045
2025-07-17 07:05:00,1.0,3.79,0.0795
2025-07-17 07:10:00,2.0,7.59,0.082
2025-07-17 07:15:00,4.0,15.18,0.0874
2025-07-17 07:20:00,8.0,30.35,0.0842
2025-07-17 07:25:00,16.0,60.7,0.1091
2025-07-17 07:30:00,23.0,87.26,0.0548
2025-07-17 07:35:00,33.72,127.94,0.0468
2025-07-17 07:40:00,45.0,170.73,0.0636
2025-07-17 07:45:00,62.0,235.23,0.0495
2025-07-17 07:50:00,72.0,273.17,0.0429
2025-07-17 07:55:00,59.95,227.46,0.0465
2025-07-17 08:00:00,66.0,250.4,0.0777
2025-07-17 08:05:00,71.0,269.37,0.0944
2025-07-17 08:10:00,218.5,828.99,0.0749
2025-07-17 08:15:00,199.0,755.01,0.046
2025-07-17 08:20:00,158.0,599.45,0.0694
2025-07-17 08:25:00,76.0,288.34,0.0682
2025-07-17 08:30:00,81.0,307.31,0.0616
2025-07-17 08:35:00,71.0,269.37,0.0705
2025-07-17 08:40:00,291.7,1106.72,0.0767
2025-07-17 08:45:00,435.0,1650.39,0.0766
2025-07-17 08:50:00,463.85,1759.86,0.0796
2025-07-17 08:55:00,498.73,1892.17,0.0944
2025-07-17 09:00:00,522.0,1980.47,0.125
2025-07-17 09:05:00,567.0,2151.2,0.0429
2025-07-17 09:10:00,581.0,2204.31,0.0749
2025-07-17 09:15:00,588.0,2230.87,0.0959
2025-07-17 09:20:00,589.0,2234.67,0.08
2025-07-17 09:25:00,602.0,2283.99,0.08
2025-07-17 09:30:00,600.14,2276.95,0.0203
2025-07-17 09:35:00,597.0,2265.02,0.0653
2025-07-17 09:40:00,595.42,2259.02,0.125
2025-07-17 09:45:00,593.0,2249.84,0.0427
2025-07-17 09:50:00,584.0,2215.7,0.0474
2025-07-17 09:55:00,628.04,2382.8,0.1304
2025-07-17 10:00:00,692.81,2628.5,0.0542
2025-07-17 10:05:00,542.05,2056.52,0.0396
2025-07-17 10:10:00,213.0,808.12,0.1244
2025-07-17 10:15:00,247.27,938.14,0.1233
2025-07-17 10:20:00,330.34,1253.31,0.0791
2025-07-17 10:25:00,528.0,2003.23,0.0508
2025-07-17 10:30:00,330.0,1252.02,0.1249
2025-07-17 10:35:00,257.0,975.06,0.0767
2025-07-17 10:40:00,265.12,1005.86,0.08
2025-07-17 10:45:00,768.68,2916.36,0.08
2025-07-17 10:50:00,149.0,565.31,0.0828
2025-07-17 10:55:00,163.0,618.42,0.1273
2025-07-17 11:00:00,215.88,819.04,0.1259
2025-07-17 11:05:00,265.0,1005.41,0.0791
2025-07-17 11:10:00,314.28,1192.38,0.0893
2025-07-17 11:15:00,360.71,1368.53,0.0432
2025-07-17 11:20:00,370.9,1407.18,0.0548
2025-07-17 11:25:00,386.0,1464.48,0.0657
2025-07-17 11:30:00,602.0,2283.99,0.0427
2025-07-17 11:35:00,421.46,1599.01,0.119
2025-07-17 11:40:00,338.0,1282.37,0.0717
2025-07-17 11:45:00,306.0,1160.96,0.0474
2025-07-17 11:50:00,128.3,486.78,0.149
2025-07-17 11:55:00,115.0,436.31,0.1704
2025-07-17 12:00:00,460.0,1745.24,0.2391
2025-07-17 12:05:00,479.3,1818.47,0.1173
2025-07-17 12:10:00,569.0,2158.79,0.0995
2025-07-17 12:15:00,564.0,2139.82,0.0995
2025-07-17 12:20:00,582.27,2209.12,0.0995
2025-07-17 12:25:00,579.15,2197.28,0.0602
2025-07-17 12:30:00,386.42,1466.08,0.0199
2025-07-17 12:35:00,240.98,914.26,0.0187
2025-07-17 12:40:00,306.3,1162.1,0.0006
2025-07-17 12:45:00,273.0,1035.76,0.0187
2025-07-17 12:50:00,335.53,1272.99,0.0
2025-07-17 12:55:00,459.0,1741.45,0.0011
2025-07-17 13:00:00,266.0,1009.2,0.0
2025-07-17 13:05:00,738.3,2801.1,0.0494
2025-07-17 13:10:00,720.92,2735.16,0.0601
2025-07-17 13:15:00,615.4,2334.84,0.0501
2025-07-17 13:20:00,641.0,2431.95,0.0331
2025-07-17 13:25:00,751.34,2850.57,0.0485
2025-07-17 13:30:00,310.0,1176.14,0.0175
2025-07-17 13:35:00,414.31,1571.89,0.0474
2025-07-17 13:40:00,688.0,2610.27,0.0657
2025-07-17 13:45:00,689.0,2614.07,0.0014
2025-07-17 13:50:00,650.0,2466.1,0.0683
2025-07-17 13:55:00,645.23,2448.01,0.0291
2025-07-17 14:00:00,641.04,2432.11,0.0692
2025-07-17 14:05:00,644.21,2444.14,0.0488
2025-07-17 14:10:00,647.96,2458.36,0.049
2025-07-17 14:15:00,377.93,1433.88,0.0959
2025-07-17 14:20:00,438.49,1663.62,0.0657
2025-07-17 14:25:00,652.1,2474.09,0.0474
2025-07-17 14:30:00,655.0,2485.07,0.0494
2025-07-17 14:35:00,670.0,2541.98,0.064
2025-07-17 14:40:00,682.0,2587.51,0.0657
2025-07-17 14:45:00,761.3,2888.38,0.1105
2025-07-17 14:50:00,786.4,2983.61,0.12
2025-07-17 14:55:00,704.41,2672.51,0.1173
2025-07-17 15:00:00,727.63,2760.61,0.0474
2025-07-17 15:05:00,722.0,2739.27,0.149
2025-07-17 15:10:00,711.0,2697.53,0.097
2025-07-17 15:15:00,732.03,2777.33,0.069
2025-07-17 15:20:00,768.0,2913.79,0.0474
2025-07-17 15:25:00,481.0,1824.91,0.0474
2025-07-17 15:30:00,256.0,971.26,0.0474
2025-07-17 15:35:00,587.55,2229.15,0.024
2025-07-17 15:40:00,599.0,2272.61,0.0541
2025-07-17 15:45:00,88.0,333.87,0.0861
2025-07-17 15:50:00,59.11,224.25,0.0504
2025-07-17 15:55:00,84.12,319.16,0.0474
2025-07-17 16:00:00,402.0,1525.19,0.0474
2025-07-17 16:05:00,381.0,1445.51,0.0753
2025-07-17 16:10:00,342.0,1297.55,0.0758
2025-07-17 16:15:00,311.77,1182.87,0.0714
2025-07-17 16:20:00,263.02,997.89,0.1173
2025-07-17 16:25:00,228.96,868.67,0.111
2025-07-17 16:30:00,187.62,711.83,0.1089
2025-07-17 16:35:00,172.04,652.74,0.108
2025-07-17 16:40:00,137.0,519.78,0.1182
2025-07-17 16:45:00,110.0,417.34,0.138
2025-07-17 16:50:00,74.68,283.32,0.1518
2025-07-17 16:55:00,43.0,163.14,0.1704
2025-07-17 17:00:00,34.0,129.0,0.1491
2025-07-17 17:05:00,22.0,83.47,0.1704
2025-07-17 17:10:00,13.0,49.32,0.1704
2025-07-17 17:15:00,7.0,26.56,0.176
2025-07-17 17:20:00,8.0,30.35,0.17
2025-07-17 17:25:00,6.0,22.76,0.215
2025-07-17 17:30:00,4.0,15.18,0.1623
2025-07-17 17:35:00,2.0,7.59,0.215
2025-07-17 17:40:00,1.0,3.79,0.1642
2025-07-17 17:45:00,0.0,0.0,0.2208
2025-07-17 17:50:00,0.0,0.0,0.2162
2025-07-17 17:55:00,0.0,0.0,0.2338
2025-07-17 18:00:00,0.0,0.0,0.2351
2025-07-17 18:05:00,0.0,0.0,0.2204
2025-07-17 18:10:00,0.0,0.0,0.2218
2025-07-17 18:15:00,0.0,0.0,0.1809
2025-07-17 18:20:00,0.0,0.0,0.2694
2025-07-17 18:25:00,0.0,0.0,0.2081
2025-07-17 18:30:00,0.0,0.0,0.2677
2025-07-17 18:35:00,0.0,0.0,0.2101
2025-07-17 18:40:00,0.0,0.0,0.1814
2025-07-17 18:45:00,0.0,0.0,0.1731
2025-07-17 18:50:00,0.0,0.0,0.1912
2025-07-17 18:55:00,0.0,0.0,0.2655
2025-07-17 19:00:00,0.0,0.0,0.2177
2025-07-17 19:05:00,0.0,0.0,0.1778
2025-07-17 19:10:00,0.0,0.0,0.229
2025-07-17 19:15:00,0.0,0.0,0.23
2025-07-17 19:20:00,0.0,0.0,0.2586
2025-07-17 19:25:00,0.0,0.0,0.2234
2025-07-17 19:30:00,0.0,0.0,0.2225
2025-07-17 19:35:00,0.0,0.0,0.2152
2025-07-17 19:40:00,0.0,0.0,0.2281
2025-07-17 19:45:00,0.0,0.0,0.155
2025-07-17 19:50:00,0.0,0.0,0.1778
2025-07-17 19:55:00,0.0,0.0,0.1562
2025-07-17 20:00:00,0.0,0.0,0.1704
2025-07-17 20:05:00,0.0,0.0,0.1539
2025-07-17 20:10:00,0.0,0.0,0.2273
2025-07-17 20:15:00,0.0,0.0,0.1704
2025-07-17 20:20:00,0.0,0.0,0.1778
2025-07-17 20:25:00,0.0,0.0,0.2214
2025-07-17 20:30:00,0.0,0.0,0.2305
2025-07-17 20:35:00,0.0,0.0,0.1698
2025-07-17 20:40:00,0.0,0.0,0.2274
2025-07-17 20:45:00,0.0,0.0,0.2391
2025-07-17 20:50:00,0.0,0.0,0.3039
2025-07-17 20:55:00,0.0,0.0,0.2735
2025-07-17 21:00:00,0.0,0.0,0.2394
2025-07-17 21:05:00,0.0,0.0,0.3012
2025-07-17 21:10:00,0.0,0.0,0.2662
2025-07-17 21:15:00,0.0,0.0,0.2685
2025-07-17 21:20:00,0.0,0.0,0.2761
2025-07-17 21:25:00,0.0,0.0,0.2696
2025-07-17 21:30:00,0.0,0.0,0.1776
2025-07-17 21:35:00,0.0,0.0,0.2313
2025-07-17 21:40:00,0.0,0.0,0.2334
2025-07-17 21:45:00,0.0,0.0,0.23
2025-07-17 21:50:00,0.0,0.0,0.174
2025-07-17 21:55:00,0.0,0.0,0.1704
2025-07-17 22:00:00,0.0,0.0,0.1704
2025-07-17 22:05:00,0.0,0.0,0.1704
2025-07-17 22:10:00,0.0,0.0,0.1704
2025-07-17 22:15:00,0.0,0.0,0.1704
2025-07-17 22:20:00,0.0,0.0,0.1704
2025-07-17 22:25:00,0.0,0.0,0.1704
2025-07-17 22:30:00,0.0,0.0,0.1704
2025-07-17 22:35:00,0.0,0.0,0.1729
2025-07-17 22:40:00,0.0,0.0,0.1704
2025-07-17 22:45:00,0.0,0.0,0.1533
2025-07-17 22:50:00,0.0,0.0,0.138
2025-07-17 22:55:00,0.0,0.0,0.138
2025-07-17 23:00:00,0.0,0.0,0.138
2025-07-17 23:05:00,0.0,0.0,0.2222
2025-07-17 23:10:00,0.0,0.0,0.2006
2025-07-17 23:15:00,0.0,0.0,0.1963
2025-07-17 23:20:00,0.0,0.0,0.1704
2025-07-17 23:25:00,0.0,0.0,0.1704
2025-07-17 23:30:00,0.0,0.0,0.1704
2025-07-17 23:35:00,0.0,0.0,0.1529
2025-07-17 23:40:00,0.0,0.0,0.1553
2025-07-17 23:45:00,0.0,0.0,0.1382
2025-07-17 23:50:00,0.0,0.0,0.138
2025-07-17 23:55:00,0.0,0.0,0.149
2025-07-18 00:00:00,0.0,0.0,0.1536
2025-07-18 00:05:00,0.0,0.0,0.1638
2025-07-18 00:10:00,0.0,0.0,0.1704
2025-07-18 00:15:00,0.0,0.0,0.1396
2025-07-18 00:20:00,0.0,0.0,0.1404
2025-07-18 00:25:00,0.0,0.0,0.1704
2025-07-18 00:30:00,0.0,0.0,0.1692
2025-07-18 00:35:00,0.0,0.0,0.141
2025-07-18 00:40:00,0.0,0.0,0.1704
2025-07-18 00:45:00,0.0,0.0,0.1681
2025-07-18 00:50:00,0.0,0.0,0.1704
2025-07-18 00:55:00,0.0,0.0,0.176
2025-07-18 01:00:00,0.0,0.0,0.1704
2025-07-18 01:05:00,0.0,0.0,0.176
2025-07-18 01:10:00,0.0,0.0,0.176
2025-07-18 01:15:00,0.0,0.0,0.176
2025-07-18 01:20:00,0.0,0.0,0.176
2025-07-18 01:25:00,0.0,0.0,0.1704
2025-07-18 01:30:00,0.0,0.0,0.1704
2025-07-18 01:35:00,0.0,0.0,0.176
2025-07-18 01:40:00,0.0,0.0,0.176
2025-07-18 01:45:00,0.0,0.0,0.1704
2025-07-18 01:50:00,0.0,0.0,0.138
2025-07-18 01:55:00,0.0,0.0,0.1491
2025-07-18 02:00:00,0.0,0.0,0.1684
2025-07-18 02:05:00,0.0,0.0,0.23
2025-07-18 02:10:00,0.0,0.0,0.176
2025-07-18 02:15:00,0.0,0.0,0.138
2025-07-18 02:20:00,0.0,0.0,0.149
2025-07-18 02:25:00,0.0,0.0,0.176
2025-07-18 02:30:00,0.0,0.0,0.176
2025-07-18 02:35:00,0.0,0.0,0.1704
2025-07-18 02:40:00,0.0,0.0,0.1704
2025-07-18 02:45:00,0.0,0.0,0.1704
2025-07-18 02:50:00,0.0,0.0,0.138
2025-07-18 02:55:00,0.0,0.0,0.149
2025-07-18 03:00:00,0.0,0.0,0.1704
2025-07-18 03:05:00,0.0,0.0,0.1704
2025-07-18 03:10:00,0.0,0.0,0.1704
2025-07-18 03:15:00,0.0,0.0,0.2156
2025-07-18 03:20:00,0.0,0.0,0.176
2025-07-18 03:25:00,0.0,0.0,0.138
2025-07-18 03:30:00,0.0,0.0,0.1704
2025-07-18 03:35:00,0.0,0.0,0.1704
2025-07-18 03:40:00,0.0,0.0,0.2391
2025-07-18 03:45:00,0.0,0.0,0.1787
2025-07-18 03:50:00,0.0,0.0,0.176
2025-07-18 03:55:00,0.0,0.0,0.1423
2025-07-18 04:00:00,0.0,0.0,0.1704
2025-07-18 04:05:00,0.0,0.0,0.176
2025-07-18 04:10:00,0.0,0.0,0.1704
2025-07-18 04:15:00,0.0,0.0,0.1704
2025-07-18 04:20:00,0.0,0.0,0.1787
2025-07-18 04:25:00,0.0,0.0,0.176
2025-07-18 04:30:00,0.0,0.0,0.1704
2025-07-18 04:35:00,0.0,0.0,0.2391
2025-07-18 04:40:00,0.0,0.0,0.176
2025-07-18 04:45:00,0.0,0.0,0.176
2025-07-18 04:50:00,0.0,0.0,0.1787
2025-07-18 04:55:00,0.0,0.0,0.1787
2025-07-18 05:00:00,0.0,0.0,0.1851
2025-07-18 05:05:00,0.0,0.0,0.176
2025-07-18 05:10:00,0.0,0.0,0.176
2025-07-18 05:15:00,0.0,0.0,0.2391
2025-07-18 05:20:00,0.0,0.0,0.2391
2025-07-18 05:25:00,0.0,0.0,0.2164
2025-07-18 05:30:00,0.0,0.0,0.2391
2025-07-18 05:35:00,0.0,0.0,0.2994
2025-07-18 05:40:00,0.0,0.0,0.2089
2025-07-18 05:45:00,0.0,0.0,0.2391
2025-07-18 05:50:00,0.0,0.0,0.2391
2025-07-18 05:55:00,0.0,0.0,0.2391
2025-07-18 06:00:00,0.0,0.0,0.229
2025-07-18 06:05:00,0.0,0.0,0.2259
2025-07-18 06:10:00,0.0,0.0,0.1778
2025-07-18 06:15:00,0.0,0.0,0.1778
2025-07-18 06:20:00,0.0,0.0,0.2164
2025-07-18 06:25:00,0.0,0.0,0.2421
2025-07-18 06:30:00,0.0,0.0,0.229
2025-07-18 06:35:00,0.0,0.0,0.1836
2025-07-18 06:40:00,0.0,0.0,0.23
2025-07-18 06:45:00,0.0,0.0,0.229
2025-07-18 06:50:00,0.0,0.0,0.23
2025-07-18 06:55:00,0.0,0.0,0.23
2025-07-18 07:00:00,1.0,3.79,0.2853
2025-07-18 07:05:00,1.0,3.79,0.2842
2025-07-18 07:10:00,2.0,7.59,0.2914
2025-07-18 07:15:00,4.0,15.18,0.2914
2025-07-18 07:20:00,7.0,26.56,0.2879
2025-07-18 07:25:00,11.0,41.73,0.2875
2025-07-18 07:30:00,15.0,56.91,0.2869
2025-07-18 07:35:00,22.0,83.47,0.276
2025-07-18 07:40:00,39.0,147.97,0.2994
2025-07-18 07:45:00,69.82,264.89,0.2994
2025-07-18 07:50:00,86.94,329.86,0.2806
2025-07-18 07:55:00,129.71,492.14,0.276
2025-07-18 08:00:00,166.76,632.7,0.2766
2025-07-18 08:05:00,198.0,751.21,0.2987
2025-07-18 08:10:00,235.0,891.59,0.284
2025-07-18 08:15:00,271.93,1031.7,0.3358
2025-07-18 08:20:00,313.14,1188.05,0.276
2025-07-18 08:25:00,267.0,1013.0,0.2869
2025-07-18 08:30:00,383.0,1453.1,0.276
2025-07-18 08:35:00,407.0,1544.16,0.276
2025-07-18 08:40:00,449.0,1703.51,0.23
2025-07-18 08:45:00,480.0,1821.12,0.2358
2025-07-18 08:50:00,528.0,2003.23,0.229
2025-07-18 08:55:00,548.58,2081.33,0.229
2025-07-18 09:00:00,586.7,2225.95,0.1771
2025-07-18 09:05:00,603.77,2290.69,0.2176
2025-07-18 09:10:00,612.77,2324.85,0.1694
2025-07-18 09:15:00,619.31,2349.68,0.2198
2025-07-18 09:20:00,622.0,2359.87,0.2117
2025-07-18 09:25:00,624.65,2369.92,0.1941
2025-07-18 09:30:00,627.41,2380.38,0.1423
2025-07-18 09:35:00,630.16,2390.84,0.1717
2025-07-18 09:40:00,632.0,2397.81,0.1491
2025-07-18 09:45:00,632.68,2400.39,0.138
2025-07-18 09:50:00,633.73,2404.35,0.138
2025-07-18 09:55:00,635.0,2409.19,0.1206
2025-07-18 10:00:00,635.0,2409.19,0.1194
2025-07-18 10:05:00,632.0,2397.81,0.138
2025-07-18 10:10:00,631.0,2394.01,0.138
2025-07-18 10:15:00,628.0,2382.63,0.1236
2025-07-18 10:20:00,628.0,2382.63,0.1271
2025-07-18 10:25:00,625.0,2371.25,0.1046
2025-07-18 10:30:00,620.0,2352.28,0.094
2025-07-18 10:35:00,617.0,2340.9,0.0974
2025-07-18 10:40:00,613.0,2325.72,0.1004
2025-07-18 10:45:00,611.0,2318.13,0.0944
2025-07-18 10:50:00,608.0,2306.75,0.094
2025-07-18 10:55:00,604.0,2291.58,0.0944
2025-07-18 11:00:00,601.0,2280.19,0.0633
2025-07-18 11:05:00,597.0,2265.02,0.0892
2025-07-18 11:10:00,594.0,2253.64,0.0889
2025-07-18 11:15:00,589.0,2234.67,0.094
2025-07-18 11:20:00,587.0,2227.08,0.0503
